county_code,district_code,school_code,county,district,school,gradespan
80,6057,938,CHARTERS,PEOPLE'S PREPARATORY CHARTER SCHOOL,PEOPLE'S PREPARATORY CHARTER SCHOOL,11-Sep
80,6058,939,CHARTERS,ROSEVILLE COMMUNITY CS,ROSEVILLE COMMUNITY CHARTER SCHOOL,KG-03
80,6059,941,CHARTERS,NEWARK PREP,NEWARK PREP CHARTER SCHOOL,10-Sep
80,6063,945,CHARTERS,CAMDEN COMMUNITY CHARTER SCHOOL,CAMDEN COMMUNITY CHARTER SCHOOL,KG-05
80,6064,946,CHARTERS,DR LENA EDWARDS ACADEMIC CS,DR LENA EDWARDS ACADEMIC CHARTER SCHOOL,KG-08
80,6067,949,CHARTERS,KINGDOM CS OF LEADERSHIP,THE KINGDOM CHARTER SCHOOL OF LEADERSHIP,KG-05
80,6068,951,CHARTERS,M E T S CHARTER SCHOOL,M.E.T.S. CHARTER SCHOOL,11-Jun
80,6069,952,CHARTERS,MILLVILLE PUBLIC CHARTER SCHOOL,MILLVILLE PUBLIC CHARTER SCHOOL,KG-04
80,6076,961,CHARTERS,BENJAMIN BANNEKER PREP CS,BENJAMIN BANNEKER PREPARATORY CHARTER SCHOOL,8-Jun
80,6079,964,CHARTERS,JOHN P HOLLAND CHARTER SCHOOL,JOHN P. HOLLAND CHARTER SCHOOL,KG-08
80,6080,966,CHARTERS,PASSAIC ARTS AND SCIENCE CS,PASSAIC ARTS AND SCIENCE CHARTER SCHOOL,KG-07
80,6081,967,CHARTERS,THOMAS EDISON ENERGYSMART CS,THOMAS EDISON ENERGYSMART CHARTER SCHOOL,KG-05
80,6082,963,CHARTERS,BELOVED COMMUNITY CHARTER SCHOOL,BELOVED COMMUNITY CHARTER SCHOOL,KG-03
80,6083,968,CHARTERS,KNOWLEDGE A TO Z CHARTER SCHOOL,KNOWLEDGE A TO Z CHARTER SCHOOL,KG-04
80,6086,972,CHARTERS,HOPE COMMUNITY CS,HOPE COMMUNITY CS,KG-01
80,6089,976,CHARTERS,COMPASS ACADEMY CS,COMPASS ACADEMY CHARTER SCHOOL,KG-02
80,6090,977,CHARTERS,PAULO FREIRE CS FOR LIBERTY ED,PAULO FREIRE CHARTER SCHOOL,10-Sep
80,6091,974,CHARTERS,MERIT PREP CS OF NEWARK,MERIT PREPARATORY CHARTER SCHOOL OF NEWARK,7-Jun
80,6093,981,CHARTERS,JERSEY CITY GLOBAL CS,JERSEY CITY GLOBAL CS,KG-02
80,6094,968,CHARTERS,PHILLIP'S ACADEMY CHARTER SCHOOL,PHILLIP'S ACADEMY CHARTER SCHOOL,KG-08
80,6096,982,CHARTERS,PATERSON ARTS AND SCIENCE CHARTER SCHOOL,PATERSON ARTS AND SCIENCE CHARTER SCHOOL,KG-05
80,6212,903,CHARTERS,CAMDEN ACADEMY CHARTER HS,CAMDEN ACADEMY CHARTER HIGH SCHOOL,12-Sep
80,6215,910,CHARTERS,CAMDEN'S PROMISE CS,CAMDEN'S PROMISE CHARTER SCHOOL,8-May
80,6217,910,CHARTERS,CENTRAL JERSEY ARTS CS,CENTRAL JERSEY ARTS CHARTER SCHOOL,KG-08
80,6230,915,CHARTERS,CLASSICAL ACADEMY CS OF CLIFTON,CLASSICAL ACADEMY CHARTER SCHOOL OF CLIFTON,8-Jun
80,6232,920,CHARTERS,ENVIRONMENT COMMUNITY CS,ENVIRONMENT COMMUNITY OPPORTUNITY (ECO) CHARTER SCHOOL,KG-05
80,6240,900,CHARTERS,FREEDOM ACADEMY CS,FREEDOM ACADEMY CHARTER SCHOOL,8-Jun
80,6320,920,CHARTERS,DISCOVERY CS,DISCOVERY CHARTER SCHOOL,8-Apr
80,6410,920,CHARTERS,EAST ORANGE COMMUNITY CS,EAST ORANGE COMMUNITY CHARTER SCHOOL,KG-04
80,6420,925,CHARTERS,ELYSIAN CS OF HOBOKEN,ELYSIAN CHARTER SCHOOL,KG-08
80,6430,930,CHARTERS,ENGLEWOOD ON THE PALISADES CS,ENGLEWOOD ON THE PALISADES CHARTER SCHOOL,KG-05
80,6612,912,CHARTERS,GALLOWAY COMMUNITY CS,GALLOWAY COMMUNITY CHARTER SCHOOL,KG-08
80,6635,930,CHARTERS,GREATER BRUNSWICK CS,GREATER BRUNSWICK CHARTER SCHOOL,KG-08
80,6665,930,CHARTERS,GRAY CS,THE GRAY CHARTER SCHOOL,KG-08
80,6720,930,CHARTERS,HOBOKEN CS,HOBOKEN CHARTER SCHOOL,KG-12
80,6740,950,CHARTERS,HOPE ACADEMY CS,HOPE ACADEMY CHARTER SCHOOL,KG-08
80,6810,940,CHARTERS,INTERNATIONAL CS OF TRENTON,INTERNATIONAL CHARTER SCHOOL OF TRENTON,KG-04
80,6910,940,CHARTERS,JERSEY CITY COMM. CS,JERSEY CITY COMMUNITY CHARTER SCHOOL,KG-08
80,6915,950,CHARTERS,JERSEY CITY GOLDEN DOOR,JERSEY CITY GOLDEN DOOR CHARTER SCHOOL,KG-08
80,7100,936,CHARTERS,LADY LIBERTY ACADEMY CS,LADY LIBERTY ACADEMY CHARTER SCHOOL,KG-08
80,7109,931,CHARTERS,LEAP ACADEMY UNIVERSITY CS,LEAP ACADEMY UNIVERSITY CHARTER SCHOOL,KG-12
80,7115,960,CHARTERS,LEARNING COMMUNITY CS,LEARNING COMMUNITY CHARTER SCHOOL,PK-08
80,7210,940,CHARTERS,MARION P. THOMAS CS,MARION P. THOMAS CHARTER SCHOOL,PK-08
80,7290,957,CHARTERS,NEW HORIZONS COMM. CS,NEW HORIZONS COMMUNITY CHARTER SCHOOL,KG-05
80,7320,960,CHARTERS,NORTH STAR ACAD. CS OF NEWARK,NORTH STAR ACADEMY CHARTER SCHOOLS OF NEWARK,KG-12
80,7325,965,CHARTERS,TEAM ACADEMY CHARTER SCHOOL,TEAM ACADEMY CHARTER SCHOOL,KG-12
80,7410,940,CHARTERS,CHARTER~TECH HIGH SCHOOL,CHARTER~TECH HIGH SCHOOL FOR THE PERFORMING ARTS,12-Sep
80,7500,900,CHARTERS,PACE CS OF HAMILTON,PACE CHARTER SCHOOL OF HAMILTON,KG-04
80,7503,970,CHARTERS,PATERSON CS FOR SCI/TECH,PATERSON CHARTER SCHOOL FOR SCIENCE/TECHNOLOGY,KG-12
80,7540,930,CHARTERS,PRINCETON CS,PRINCETON CHARTER SCHOOL,KG-08
80,7600,960,CHARTERS,QUEEN CITY ACADEMY CS,THE QUEEN CITY ACADEMY CHARTER SCHOOL,KG-08
80,7720,915,CHARTERS,THE RED BANK CS,RED BANK CHARTER SCHOOL,PK-08
80,7727,900,CHARTERS,RIDGE AND VALLEY CS,RIDGE AND VALLEY CHARTER SCHOOL,KG-08
80,7730,970,CHARTERS,ROBERT TREAT ACADEMY CS,ROBERT TREAT ACADEMY CHARTER SCHOOL,KG-08
80,7735,975,CHARTERS,MARIA L. VARISCO-ROGERS CS,MARIA VARISCO ROGERS CHARTER SCHOOL,KG-08
80,7830,980,CHARTERS,SOARING HEIGHTS CS,SOARING HEIGHTS,KG-08
80,7850,960,CHARTERS,SUSSEX COUNTY CS FOR TECHNOLOGY,SUSSEX COUNTY CHARTER SCHOOL FOR TECHNOLOGY,8-Jun
80,7890,920,CHARTERS,TEANECK COMMUNITY CS,TEANECK COMMUNITY CHARTER SCHOOL,KG-08
80,8010,980,CHARTERS,UNION COUNTY TEAMS CS,UNION COUNTY TEAMS CHARTER SCHOOL,KG-12
80,8050,990,CHARTERS,UNITY CS,UNITY CHARTER SCHOOL,KG-08
80,8060,990,CHARTERS,UNIVERSITY ACADEMY CS,UNIVERSITY ACADEMY CHARTER HIGH SCHOOL,12-Sep
80,8065,980,CHARTERS,UNIVERSITY HEIGHTS CS,UNIVERSITY HEIGHTS CHARTER SCHOOL,PK-07
80,8140,990,CHARTERS,VILLAGE CS,THE VILLAGE CHARTER SCHOOL,KG-08
